LABEL,DIFF,EXCL,NEG,NGTNEG,NGTPOS,POS,W1,W2,W3,W4,W5
0,1,0,1,0,0,2,the,film,feels,formulaic,","
0,1,0,3,0,0,4,the,film,itself,is,about
0,1,0,0,0,0,1,the,action,clichs,just,pile
0,1,0,2,0,0,3,it's,better,than,the,phantom
0,1,0,0,0,0,1,labute,was,more,fun,when
0,0,0,0,0,0,0,a,standard,haunted,house,tale
0,1,0,1,0,0,2,no,amount,of,arty,theorizing
0,2,0,0,0,0,2,adam,sandler's,heart,may,be
0,0,0,0,0,0,0,an,unencouraging,threefold,expansion,on
1,0,0,0,0,0,0,i'll,put,it,this,way
0,0,0,2,0,0,2,shot,like,a,postcard,and
0,2,0,1,0,0,3,in,execution,",",this,clever
0,-1,0,2,0,0,1,too,stagey,",",talky,--
0,1,0,1,0,0,2,beyond,a,handful,of,mildly
0,0,0,1,0,0,1,though,frida,is,easier,to
0,-1,0,2,0,0,1,wasabi,is,slight,fare,indeed
0,2,0,1,0,0,3,the,only,way,to,tolerate
0,0,0,0,0,0,0,for,all,its,highfalutin,title
0,0,0,1,0,0,1,charming,",",if,overly,complicated
0,-1,0,2,0,0,1,full,of,witless,jokes,","
0,0,0,2,0,1,2,.,.,.,tackling,a
1,2,0,0,0,0,2,it's,a,satisfying,summer,blockbuster
1,4,0,0,0,0,4,a,work,of,intricate,elegance
1,2,0,0,0,0,2,so,many,documentaries,like,this
0,-1,0,2,0,0,1,a,baffling,mixed,platter,of
1,1,0,2,0,0,3,keenly,observed,and,refreshingly,natural
0,-1,0,1,0,0,0,a,bigger,holiday,downer,than
0,0,0,2,0,0,2,what,with,all,the,blanket
1,-2,0,2,0,0,0,sometimes,this,'blood',seems,as
1,0,0,4,1,1,4,it,uses,an,old-time,formula
1,6,0,0,0,0,6,there,are,some,wonderfully,fresh
1,1,0,0,0,0,1,a,classy,",",sprightly,spin
1,-4,0,5,0,0,1,this,boisterous,comedy,serves,up
0,0,0,0,0,0,0,the,whole,thing,plays,out
0,2,0,1,0,0,3,there's,a,disturbing,'great,white
1,1,0,0,0,0,1,atom,egoyan,has,conjured,up
0,0,0,0,0,0,0,.,.,.,hokey,art
0,1,0,0,0,0,1,you'll,have,more,fun,setting
1,-1,0,3,0,0,2,alternately,hilarious,and,sad,","
0,0,1,2,0,0,2,it's,drab,.,it's,uninteresting
1,-2,0,2,0,0,0,an,effectively,creepy,",",fear-inducing
1,-2,0,2,0,0,0,there,are,moments,in,this
1,3,0,2,0,0,5,it,has,a,caffeinated,","
0,-1,0,1,0,0,0,some,of,seagal's,action,pictures
1,2,0,0,0,0,2,everything,that,has,to,do
0,-1,0,1,0,0,0,parents,beware,;,this,is
1,0,0,1,0,0,1,it's,made,with,deftly,unsettling
0,0,0,0,0,0,0,the,next,big,thing's,not-so-big
1,2,0,0,0,0,2,a,movie,with,a,real
1,0,0,0,0,0,0,helps,to,remind,the,first
1,2,0,1,0,0,3,well-written,",",nicely,acted,and
1,2,0,1,0,0,3,it's,a,stunning,lyrical,work
0,0,0,0,0,0,0,imagine,the,cleanflicks,version,of
1,1,0,0,0,0,1,an,extraordinary,dramatic,experience,.
1,2,0,0,0,0,2,a,muckraking,job,",",the
0,0,0,0,0,0,0,has,all,the,depth,of
0,0,0,0,0,0,0,not,only,unfunny,",",but
1,4,0,1,0,0,5,for,all,its,serious,sense
1,-1,0,2,1,0,1,murderous,maids,has,a,lot
1,3,0,0,0,0,3,in,a,way,",",the
1,5,0,0,0,0,5,simple,",",poignant,and,leavened
1,-1,0,1,0,0,0,there,was,time,on,that
1,6,0,0,0,0,6,as,weber,and,weissman,demonstrate
0,0,0,0,0,0,0,do,not,see,this,film
1,3,0,1,0,0,4,a,thoughtful,",",moving,piece
1,3,0,0,0,1,3,fine,acting,but,there,is
1,0,0,1,0,0,1,roman,coppola,may,never,become
1,-1,0,2,0,0,1,a,weird,",",arresting,little
0,2,0,0,0,0,2,acting,",",particularly,by,tambor
1,0,0,1,0,0,1,it's,technically,sumptuous,but,also
1,4,0,0,0,0,4,it's,amazingly,perceptive,in,its
0,2,0,1,0,0,3,sets,animation,back,30,years
0,0,0,0,0,0,0,peralta's,mythmaking,could,have,used
1,-1,0,3,0,0,2,faithful,without,being,forceful,","
0,0,0,2,0,0,2,this,ill-conceived,and,expensive,project
1,-1,0,2,0,0,1,as,i,settled,into,my
0,0,0,1,0,0,1,while,solondz,tries,and,tries
0,-1,0,1,0,0,0,opens,at,a,funeral,","
0,2,0,0,0,0,2,feels,at,times,like,a
0,0,1,3,0,0,3,scooby,dooby,doo,/,and
1,-1,0,2,0,0,1,dark,",",resonant,",",inventively
0,-1,0,1,0,0,0,sushi,for,the,connoisseurs,of
1,-3,0,4,0,0,1,a,tale,of,horror,and
0,1,0,1,0,0,2,i,have,to,admit,i
1,0,0,1,0,0,1,a,comprehensive,and,provocative,film
1,0,0,0,0,0,0,performances,all,around,are,tops
0,1,0,5,0,0,6,a,clutchy,",",indulgent,and
0,0,0,0,0,0,0,consider,the,title's,clunk-on-the-head,that
0,-4,0,7,0,0,3,the,makers,of,mothman,prophecies
1,1,0,0,0,0,1,cremaster,3,is,at,once
0,0,0,0,0,0,0,punitively,affirmational,parable,.,UNK
1,3,0,0,0,0,3,by,the,standards,of,knucklehead
1,2,0,0,0,0,2,watching,beanie,and,his,gang
1,-1,0,1,0,0,0,filmmaker,stacy,peralta,has,a
0,-1,0,3,0,0,2,it's,played,in,the,most
1,0,0,0,0,0,0,never,once,predictable,.,UNK
1,1,0,0,0,0,1,the,film,is,full,of
0,0,0,1,0,0,1,the,film's,implicit,premise,is
1,-3,0,4,0,0,1,by,presenting,an,impossible,romance
0,1,0,0,0,0,1,about,one,in,three,gags
0,-2,0,2,0,0,0,first-time,director,joo,pedro,rodrigues'
1,0,0,2,0,0,2,the,pleasures,of,super,troopers
0,0,0,2,0,0,2,why,make,a,documentary,about
0,7,0,0,0,0,7,chamber,of,secrets,will,find
1,-1,0,1,0,0,0,there,is,no,substitute,for
0,-3,0,5,0,0,2,with,a,story,as,bizarre
0,-2,0,2,0,0,0,one,problem,with,the,movie
1,2,0,1,0,0,3,the,film,is,beautifully,mounted
1,2,0,1,0,0,3,a,movie,that's,just,plain
0,-1,0,2,0,0,1,late,marriage's,stiffness,is,unlikely
1,4,0,0,0,0,4,offers,much,to,enjoy,.
0,0,0,1,0,0,1,pascale,bailly's,rom-com,provides,amlie's
0,0,0,1,0,0,1,this,series,should,have,died
0,-1,0,1,0,0,0,a,surprisingly,flat,retread,","
0,-2,1,3,0,0,1,to,be,influenced,chiefly,by
1,4,0,0,0,0,4,brian,tufano's,handsome,widescreen,photography
0,1,0,3,0,0,4,it,is,",",by,conventional
1,2,0,0,0,0,2,at,once,a,testament,to
0,-2,0,2,0,0,0,i,can,imagine,this,movie
1,3,0,0,0,0,3,dolgin,and,franco,fashion,a
0,0,0,1,0,0,1,it's,badly,acted,",",blandly
1,-1,0,1,0,0,0,ms,sarcstica,",",divertida,y
0,2,0,0,0,0,2,what,is,100%,missing,here
1,5,0,0,0,0,5,here's,a,british,flick,gleefully
1,3,0,0,0,0,3,an,unabashedly,schmaltzy,and,thoroughly
1,0,0,2,0,0,2,a,fascinating,glimpse,into,an
1,4,0,0,0,0,4,(,rises,),above,its
0,-1,0,3,0,0,2,walsh,can't,quite,negotiate,the
0,-2,0,2,0,0,0,given,how,heavy-handed,and,portent-heavy
1,-3,0,4,0,0,1,two,hours,of,melodramatic,musical
1,1,0,1,0,0,2,this,is,cool,",",slick
1,-3,0,4,0,0,1,gosling,creates,a,staggeringly,compelling
1,2,0,1,0,0,3,the,story,wraps,back,around
0,0,0,0,0,0,0,calculated,swill,.,UNK,UNK
1,0,0,1,1,0,1,even,during,the,climactic,hourlong
1,1,0,1,0,0,2,standing,by,yourself,is,haunting
0,-2,0,3,0,0,1,despite,a,blue-chip,cast,and
0,-1,0,1,0,0,0,a,long,slog,for,anyone
1,1,0,0,0,0,1,scores,a,few,points,for
0,-1,0,2,0,0,1,the,charms,of,willful,eccentricity
0,-1,0,1,0,0,0,too,much,of,it,feels
0,-1,0,1,0,0,0,rarely,has,so,much,money
0,4,0,0,0,0,4,though,ganesh,is,successful,in
0,-1,0,4,0,0,3,too,ordinary,to,restore,[harmon]
0,1,0,0,0,0,1,the,only,element,of,suspense
1,2,0,0,0,0,2,the,movie,is,one,of
0,0,0,2,0,0,2,this,long,and,relentlessly,saccharine
0,3,0,1,0,0,4,movies,like,this,are,selling
1,0,0,0,0,0,0,.,.,.,understands,that
0,-1,0,2,0,0,1,the,story,is,--,forgive
0,0,0,0,0,0,0,serving,sara,should,be,served
0,1,0,0,0,0,1,it,is,supremely,unfunny,and
0,0,0,2,0,0,2,cuba,gooding,jr,.,valiantly
0,-2,0,2,0,0,0,in,the,era,of,the
0,-3,0,3,2,0,0,long,time,dead,?,not
1,0,0,0,0,0,0,it's,a,day,at,the
1,1,0,1,0,0,2,it,cuts,to,the,core
0,0,0,0,0,0,0,it's,a,trifle,of,a
0,-1,0,2,0,0,1,once,the,50,year,old
0,-1,0,2,0,0,1,the,issues,are,presented,in
1,3,0,1,0,1,4,smith,is,careful,not,to
1,-1,0,2,0,0,1,not,since,japanese,filmmaker,akira
1,2,0,0,0,0,2,it's,a,work,by,an
1,1,0,1,0,0,2,what,a,bewilderingly,brilliant,and
0,-1,0,4,0,0,3,a,nightmare,date,with,a
1,2,0,0,0,0,2,if,you,can,tolerate,the
1,1,0,0,0,0,1,very,solid,",",very,watchable
0,0,0,2,0,0,2,'enigma',is,a,good,name
0,-6,0,7,0,0,1,it,would,be,churlish,to
1,1,0,1,0,0,2,the,movie,is,pretty,funny
1,3,0,1,0,0,4,stevens,has,a,flair,for
0,0,0,1,0,0,1,what,you,would,end,up
1,2,0,1,0,0,3,subversive,",",meditative,",",clinical
1,1,0,1,0,0,2,it,won't,bust,your,gut
1,1,0,0,0,0,1,beautifully,reclaiming,the,story,of
1,5,0,1,0,0,6,with,a,cast,that,includes
1,4,0,0,0,0,4,an,enthralling,",",playful,film
1,-3,0,3,0,0,0,a,thriller,with,an,edge
1,1,0,1,0,0,2,features,what,is,surely,the
1,-1,0,2,0,0,1,its,cast,full,of,caffeinated
0,1,0,1,0,0,2,rather,quickly,",",the,film
0,-1,0,1,0,0,0,hugh,grant's,act,is,so
1,1,0,1,0,0,2,every,dance,becomes,about,seduction
1,2,0,1,0,0,3,the,search,for,redemption,makes
1,1,0,0,0,0,1,duvall,is,strong,as,always
0,-1,0,3,0,0,2,a,very,stylish,but,ultimately
1,3,0,1,0,0,4,smith,profiles,five,extraordinary,american
0,-1,0,1,0,0,0,black-and-white,and,unrealistic,.,UNK
1,1,0,0,0,0,1,audiences,conditioned,to,getting,weepy
0,-1,0,2,0,0,1,i,can't,begin,to,tell
0,0,0,2,0,0,2,the,script,is,a,tired
0,1,0,0,0,0,1,the,piano,teacher,",",like
1,-1,0,2,0,0,1,the,film,serves,as,a
0,-1,0,2,0,0,1,it,all,feels,like,a
1,0,0,1,0,0,1,my,big,fat,greek,wedding
1,3,0,1,0,0,4,few,films,capture,so,perfectly
1,4,0,0,0,0,4,because,the,genre,is,well
0,2,0,1,0,0,3,the,cast,is,uniformly,excellent
1,3,0,0,0,0,3,there,is,nothing,outstanding,about
0,-4,0,5,0,0,1,the,plot,is,very,clever
0,-2,0,2,0,0,0,i,felt,sad,for,lise
1,0,0,1,0,0,1,enormously,entertaining,for,moviegoers,of
0,-1,0,1,0,0,0,this,is,a,film,living
1,-1,0,2,0,0,1,it's,a,refreshing,change,from
1,2,0,0,0,0,2,once,again,",",director,jackson
1,0,0,1,0,0,1,it,manages,to,squeeze,by
1,1,0,0,0,0,1,a,captivating,new,film,.
1,2,0,2,0,0,4,smart,",",funny,and,just
1,1,0,2,0,0,3,a,breezy,romantic,comedy,that
1,0,0,2,0,0,2,that,rara,avis,:,the
1,2,0,0,0,0,2,there's,plenty,to,enjoy,--
0,-1,0,1,0,0,0,soul,is,what's,lacking,in
1,1,0,1,0,0,2,this,version,moves,beyond,the
1,0,0,0,0,0,0,el,ttulo,no,engaa,:
0,-1,0,3,0,0,2,what,little,grace,[rifkin's],tale
1,1,0,0,0,0,1,as,a,singular,character,study
0,-2,0,3,0,0,1,even,as,lame,horror,flicks
1,2,0,0,0,0,2,the,touch,is,generally,light
0,-1,0,1,0,0,0,an,unsuccessful,attempt,at,a
1,5,0,0,0,0,5,somewhere,short,of,tremors,on
1,1,0,0,0,0,1,an,uplifting,",",near-masterpiece,.
1,3,0,0,0,0,3,the,hard-to-predict,and,absolutely,essential
1,1,0,0,0,0,1,the,visuals,alone,make,metropolis
0,0,0,1,0,0,1,oedekerk,mugs,mercilessly,",",and
0,0,0,0,0,0,0,the,result,is,an,'action
0,1,0,1,0,0,2,barney's,ideas,about,creation,and
0,-1,0,2,0,0,1,without,shakespeare's,eloquent,language,","
0,-3,0,4,0,0,1,there,is,no,entry,portal
1,-3,0,3,0,0,0,as,blunt,as,it,is
0,-1,0,1,0,0,0,clockstoppers,is,one,of,those
1,0,0,0,0,0,0,.,.,.,a,story
0,-2,0,3,0,0,1,unintelligible,",",poorly,acted,","
0,3,0,2,0,0,5,all,very,stylish,and,beautifully
1,1,0,0,0,0,1,no,one,goes,unindicted,here
1,1,0,0,0,0,1,a,film,of,precious,increments
0,0,0,0,0,0,0,crikey,indeed,.,UNK,UNK
0,-1,0,1,0,0,0,90,punitive,minutes,of,eardrum-dicing
1,3,0,0,0,0,3,the,movie,isn't,always,easy
1,1,0,0,0,0,1,it's,a,coming-of-age,story,we've
1,2,0,2,0,0,4,the,climactic,events,are,so
1,-1,0,3,0,0,2,a,beautiful,and,haunting,examination
1,0,0,1,0,0,1,as,part,of,mr,.
1,-3,0,4,0,0,1,the,film,is,a,masterpiece
1,1,0,0,0,0,1,exudes,the,fizz,of,a
1,2,0,0,0,0,2,bubba,ho-tep,is,a,wonderful
1,2,0,0,0,0,2,lee,jeong-hyang,tells,it,so
1,-2,0,2,0,0,0,a,giggle-inducing,comedy,with,snappy
1,3,1,0,0,0,3,"""",frailty,"""",has,been
0,0,0,2,0,0,2,it,may,be,an,easy
1,0,0,0,0,0,0,this,may,be,burns's,strongest
0,0,0,1,0,0,1,where,last,time,jokes,flowed
0,4,0,0,0,0,4,first-time,writer-director,dylan,kidd,also
1,-1,0,2,0,0,1,a,thoughtful,movie,",",a
0,-1,0,1,0,0,0,it's,super-,violent,",",super-serious
1,-1,0,2,0,0,1,confessions,isn't,always,coherent,","
1,1,0,2,0,0,3,it,is,ridiculous,",",of
1,3,0,0,0,0,3,flavorful,and,romantic,",",you
0,1,0,2,0,2,3,the,film,contains,no,good
1,3,0,0,0,0,3,would,be,an,unendurable,viewing
1,1,0,1,0,0,2,a,conventional,",",but,well-crafted
0,-5,0,6,0,0,1,can't,get,enough,of,libidinous
1,2,0,0,0,0,2,the,far,future,may,be
1,3,0,0,0,0,3,[anderson],uses,a,hit-or-miss,aesthetic
1,4,0,0,0,0,4,if,you're,not,into,the
1,-1,0,1,0,0,0,elvira,fans,could,hardly,ask
0,1,0,2,0,0,3,it's,push-the-limits,teen,comedy,","
0,3,0,1,0,0,4,the,final,result,makes,for
1,1,0,2,0,0,3,you,will,emerge,with,a
1,4,0,0,0,0,4,smart,and,fun,",",but
0,1,0,0,0,0,1,quite,frankly,",",i,can't
0,0,0,2,0,0,2,maybe,it's,the,star,power
1,7,0,2,0,1,9,all,right,",",so,it's
0,1,0,1,0,0,2,as,elegantly,crafted,as,it
1,1,0,0,0,0,1,the,story,may,not,be
0,-5,0,5,0,0,0,a,wildly,erratic,drama,with
1,1,0,1,0,0,2,the,otherwise,good-naturedness,of,mr
0,1,0,2,0,0,3,however,it,may,please,those
1,-1,0,2,0,0,1,the,obnoxious,title,character,provides
0,1,0,0,0,0,1,what,we,get,.,.
0,1,0,1,0,0,2,in,its,best,moments,","
0,0,0,1,0,0,1,.,.,.,too,sappy
0,0,0,0,0,0,0,the,film's,essentially,over,by
1,1,0,0,0,0,1,solid,",",lump-in-the-throat,family,entertainment
1,4,0,1,0,0,5,a,bold,and,subversive,film
1,-2,0,3,0,0,1,you'll,laugh,at,either,the
1,0,0,1,0,0,1,a,comedy,that,is,warm
1,2,0,0,0,0,2,a,very,well-made,",",funny
0,-2,0,2,0,0,0,about,the,only,thing,to
0,-3,0,3,0,0,0,it's,a,stale,",",overused
1,2,0,0,0,0,2,in,his,u,.,s
1,3,0,1,0,0,4,gooding,is,the,energetic,frontman
0,3,0,1,0,1,4,not,every,animated,film,from
0,1,0,2,0,1,3,to,enjoy,this,movie's,sharp
0,2,0,1,0,0,3,the,film,is,based,on
0,-3,0,3,0,0,0,.,.,.,a,mostly
0,-1,0,1,0,0,0,[u]nrelentingly,stupid,.,UNK,UNK
1,2,0,0,0,0,2,lavishly,",",exhilaratingly,tasteless,.
0,0,0,1,0,0,1,the,impulses,that,produced,this
0,-1,0,1,0,0,0,an,unintentional,parody,of,every
1,-1,0,1,0,0,0,as,unseemly,as,its,title
1,1,0,0,0,0,1,windtalkers,blows,this,way,and
0,0,0,1,0,0,1,[stevens,is],so,stoked,to
1,2,0,0,0,0,2,with,elements,cribbed,from,lang's
1,2,0,0,0,0,2,this,romantic,thriller,is,steeped
1,2,0,0,0,0,2,sometimes,",",nothing,satisfies,like
0,1,0,1,0,0,2,it,takes,a,certain,kind
1,2,0,1,0,0,3,the,filmmakers,want,nothing,else
1,0,0,1,0,0,1,a,film,that,is,a
1,1,0,0,0,0,1,a,quiet,treasure,--,a
1,0,0,0,0,0,0,os,universos,de,chuck,barris
1,1,0,0,0,0,1,at,its,best,early,on
1,-3,0,4,0,0,1,lilia's,transformation,from,strict,mother
1,0,0,2,0,0,2,an,intelligent,fiction,about,learning
1,1,0,0,0,0,1,this,is,a,smart,movie
1,4,0,0,0,0,4,finds,a,way,to,tell
1,1,0,0,0,0,1,the,overall,fabric,is,hypnotic
0,-1,0,2,0,0,1,obstacles,are,too,easily,overcome
0,0,0,2,0,0,2,so,relentlessly,wholesome,it,made
1,-1,0,2,1,0,1,wedding,feels,a,bit,anachronistic
1,-3,0,4,0,0,1,it,is,the,sheer,","
0,2,0,3,0,0,5,directed,without,the,expected,flair
0,3,0,0,0,0,3,i,admire,it,and,yet
0,0,0,1,0,0,1,everything,about,it,from,the
1,1,0,0,0,0,1,runs,on,the,pure,adrenalin
1,1,0,0,0,0,1,hip-hop,has,a,history,","
1,2,0,1,0,1,3,.,.,.,in,no
0,3,0,1,0,0,4,a,bold,(,and,lovely
1,1,0,0,0,0,1,a,screenplay,more,ingeniously,constructed
0,1,0,0,0,0,1,the,movie,fails,to,live
0,-1,0,1,0,0,0,much,of,what,is,meant
0,-1,0,1,0,0,0,plotless,collection,of,moronic,stunts
0,2,0,0,0,0,2,the,film,ultimately,offers,nothing
0,-2,0,3,0,0,1,this,is,a,particularly,toxic
0,1,0,0,0,0,1,i've,always,dreamed,of,attending
0,-2,0,2,0,0,0,an,uneven,mix,of,dark
1,-4,0,4,0,0,0,offers,big,",",fat,","
1,2,0,1,0,0,3,will,amuse,and,provoke,adventurous
1,0,0,1,0,0,1,a,taut,",",intelligent,psychological
1,1,0,0,0,0,1,has,its,share,of,arresting
0,-3,0,3,0,0,0,.,.,.,a,bland
1,1,0,3,0,0,4,it's,somewhat,clumsy,and,too
0,3,0,0,0,0,3,bartlett's,hero,remains,a,reactive
1,-2,0,2,0,0,0,it,ain't,art,",",by
1,0,0,1,0,0,1,ultimately,",",it,ponders,the
1,2,0,0,0,0,2,.,.,.,a,polished
1,1,0,1,0,0,2,instead,of,hitting,the,audience
1,-1,0,2,0,0,1,exhilarating,but,blatantly,biased,.
1,0,0,1,0,0,1,director,douglas,mcgrath,takes,on
0,0,0,0,0,0,0,its,salient,points,are,simultaneously
1,0,0,2,0,0,2,a,bittersweet,drama,about,the
1,1,0,3,0,0,4,even,if,you,don't,think
1,3,0,0,0,0,3,even,bigger,and,more,ambitious
1,1,0,0,0,0,1,makes,an,aborbing,if,arguable
0,1,0,0,0,0,1,simply,put,",",there,should
1,2,0,0,0,0,2,a,fast,",",funny,","
0,1,0,0,0,0,1,boyd's,screenplay,(,co-written,with
1,5,0,0,0,0,5,a,splendid,entertainment,",",young
0,2,0,0,0,0,2,it's,a,very,sincere,work
0,2,0,0,0,0,2,all,the,movie's,narrative,gymnastics
1,1,0,0,0,0,1,the,film,is,insightful,about
1,2,0,0,0,0,2,for,all,its,failed,connections
1,0,0,2,0,0,2,chicago,is,sophisticated,",",brash
1,1,0,2,0,0,3,if,anything,",",the,film
1,2,0,0,0,0,2,bart,and,berling,are,both
0,-1,0,2,0,0,1,'unfaithful',cheats,on,itself,and
0,-1,0,1,0,0,0,a,sometimes,tedious,film,.
0,-1,0,3,0,0,2,miller,is,playing,so,free
0,0,0,1,0,0,1,it,doesn't,help,that,the
0,0,0,0,0,0,0,tiresomely,derivative,and,hammily,acted
1,2,0,1,0,0,3,this,version,incarnates,the,prophetic
0,2,0,0,0,0,2,so,brisk,is,wang's,pacing
1,0,0,1,0,0,1,the,casting,of,raymond,j
0,-1,0,1,0,0,0,it,made,me,feel,unclean
0,0,0,1,0,0,1,even,in,terms,of,the
1,3,0,0,0,0,3,nettelbeck,has,crafted,an,engaging
0,-1,0,3,0,0,2,partly,a,schmaltzy,",",by-the-numbers
1,0,0,0,0,0,0,very,psychoanalytical,--,provocatively,so
0,-1,0,2,1,0,1,lame,sweet,home,leaves,no
0,-1,0,3,0,0,2,few,of,the,increasingly,far-fetched
0,-2,0,2,0,0,0,the,actors,don't,inhabit,their
0,-2,0,3,0,0,1,too,close,to,phantom,menace
1,1,0,1,0,0,2,the,draw,[for,"""",big
1,1,0,1,0,0,2,the,amazing,film,work,is
0,-1,0,3,0,0,2,being,author,wells',great-grandson,","
1,4,0,1,0,0,5,real,women,have,curves,wears
1,2,0,0,0,0,2,a,brisk,",",reverent,","
1,3,0,0,0,2,3,the,lion,king,was,a
0,-1,0,1,0,0,0,a,movie,that,",",rather
0,0,0,1,1,1,1,a,sentimental,mess,that,never
0,-2,0,2,0,0,0,needless,to,say,",",the
1,1,0,0,0,0,1,pray,has,really,done,his
1,1,0,1,0,0,2,an,utterly,compelling,'who,wrote
1,2,0,0,0,0,2,a,marvellous,journey,from,childhood
1,5,0,0,0,0,5,a,delectable,and,intriguing,thriller
0,2,0,0,0,1,2,nothing,here,seems,as,funny
1,3,0,1,0,0,4,a,story,about,intelligent,high
0,-2,0,2,0,0,0,a,bit,of,an,unwieldy
0,0,0,1,0,0,1,scarlet,diva,has,a,voyeuristic
0,0,1,3,0,0,3,and,if,you,appreciate,the
1,1,0,0,0,0,1,this,examination,of,aquatic,life
1,-1,0,1,0,0,0,less,front-loaded,and,more,shapely
0,0,0,1,0,0,1,a,cheerful,enough,but,imminently
0,0,0,1,1,0,1,it's,not,as,awful,as
1,3,0,2,0,0,5,laced,with,liberal,doses,of
0,-1,0,1,0,0,0,american,chai,encourages,rueful,laughter
0,-1,0,1,0,0,0,the,cast,is,so,low-wattage
1,1,0,1,0,0,2,by,taking,entertainment,tonight,subject
1,3,0,0,0,0,3,marvelously,entertaining,and,deliriously,joyous
0,-2,0,2,1,0,0,the,problem,is,that,the
1,0,0,2,0,0,2,it's,light,on,the,chills
0,2,0,1,0,0,3,it,gets,bogged,down,by
1,1,0,0,0,0,1,a,refreshingly,authentic,coming-of-age,tale
0,-1,0,1,0,0,0,.,.,.,hypnotically,dull
0,-3,0,4,0,0,1,comedy,troupe,broken,lizard's,first
1,3,0,1,0,0,4,it,could,change,america,","
0,2,0,0,0,1,2,oedekerk,wrote,patch,adams,","
1,1,0,2,0,0,3,complex,",",affecting,and,uniquely
1,0,0,1,0,0,1,a,giddy,and,provocative,sexual
0,0,0,0,0,0,0,gaghan,.,.,.,has
0,-1,0,2,0,0,1,the,direction,occasionally,rises,to
1,2,0,1,0,0,3,the,sort,of,film,that
0,2,0,1,0,0,3,there's,nothing,to,gain,from
1,0,0,2,0,0,2,with,one,exception,",",every
1,-1,0,3,1,1,2,a,fascinating,",",bombshell,documentary
0,-2,0,2,0,0,0,cry,havoc,and,let,slip
1,4,0,0,0,1,4,while,general,audiences,might,not
1,-1,0,2,0,0,1,a,journey,through,memory,","
0,1,0,2,0,0,3,the,re-,enactments,",",however
0,1,0,0,0,0,1,suggests,puns,about,ingredients,and
0,-2,0,3,0,0,1,not,only,is,it,hokey
0,-1,0,1,0,0,0,the,situations,and,jokes,are
0,-1,0,1,0,0,0,the,plot,grows,thin,soon
1,1,0,0,0,0,1,'easily,my,choice,for,one
1,-1,0,2,0,0,1,my,wife,is,an,actress
1,3,0,0,0,0,3,there's,enough,science,to,make
0,-1,0,2,0,0,1,the,more,kevin,costner,rests
0,-2,0,3,1,0,1,mark,me,down,as,a
1,2,0,1,0,0,3,an,exhilarating,futuristic,thriller-noir,","
1,-2,0,2,0,0,0,chilling,but,uncommercial,look,into
0,-1,0,1,0,0,0,the,jokes,are,flat,","
1,2,0,1,0,0,3,good,car,chases,",",great
1,2,0,0,0,0,2,it's,the,filmmakers',post-camp,comprehension
0,0,0,0,0,0,0,suffers,from,all,the,excesses
0,-2,0,2,0,0,0,bad,beyond,belief,and,ridiculous
1,2,0,0,0,0,2,eric,byler's,nuanced,pic,avoids
1,1,0,0,0,0,1,raimi,and,his,team,couldn't
1,2,0,0,0,0,2,claude,chabrol,has,here,a
1,0,0,2,0,0,2,the,ya-ya's,have,many,secrets
0,-1,0,2,0,0,1,all,this,turns,out,to
0,3,0,1,0,0,4,impostor,has,a,handful,of
1,1,0,1,0,0,2,this,is,pretty,dicey,material
0,-1,0,1,0,0,0,the,film,goes,from,being
1,5,0,0,0,0,5,at,about,95,minutes,","
0,1,1,1,0,0,2,hey,arnold,!,the,movie
0,1,0,0,0,0,1,each,story,on,its,own
0,0,0,0,0,0,0,constantly,slips,from,the,grasp
1,2,0,0,0,0,2,if,you're,looking,for,something
1,2,0,1,0,0,3,an,impressive,if,flawed,effort
1,0,0,1,0,0,1,either,a,fascinating,study,of
0,-1,0,1,0,0,0,surprisingly,",",considering,that,baird
1,-1,0,2,0,0,1,goes,a,long,way,on
1,3,0,0,0,0,3,morvern,callar,confirms,lynne,ramsay
1,0,0,1,0,0,1,it,would,take,a,complete
0,1,0,1,0,0,2,you,might,be,shocked,to
1,4,0,0,0,0,4,this,is,an,undeniably,intriguing
1,2,0,0,0,0,2,at,its,best,",",the
0,1,0,1,0,0,2,as,spent,screen,series,go
1,0,0,1,1,0,1,originality,ain't,on,the,menu
1,1,0,1,0,0,2,although,fairly,involving,as,far
1,2,0,1,1,0,3,it's,a,film,that's,destined
1,0,0,0,0,0,0,very,well-written,and,very,well-acted
0,-1,0,1,0,0,0,pap,invested,in,undergraduate,doubling
1,1,0,1,0,0,2,a,sharp,",",amusing,study
1,1,0,0,0,0,1,efficient,",",suitably,anonymous,chiller
0,-1,0,1,0,0,0,banal,and,predictable,.,UNK
1,0,0,1,0,0,1,a,directorial,tour,de,force
0,0,0,2,0,1,2,not,the,great,american,comedy
1,1,0,1,0,0,2,.,.,.,a,joke
0,0,0,0,0,0,0,well-meaning,but,inert,.,UNK
0,0,0,3,0,0,3,despite,terrific,special,effects,and
1,2,0,0,0,0,2,a,movie,that,both,thrills
0,0,0,2,0,0,2,[it's],a,prison,soccer,movie
0,-1,0,1,0,0,0,analyze,that,regurgitates,and,waters
1,-1,0,2,0,0,1,it's,unnerving,to,see,recoing's
0,-1,0,2,0,0,1,wow,.,i,have,not
0,-1,0,2,0,0,1,the,movie,fails,to,portray
1,2,0,0,0,0,2,you'll,get,the,enjoyable,basic
1,1,0,0,0,0,1,.,.,.,with,""""
